infinitive,normalized_string,pos,skill,related_lexemes,skill_url_title,gender,lexeme_id,word_string
,leer,Adjective,Roommate,[],Roommate,,26bd24b7db8c632142e1cd20804afef5,leer
,verargert,Adjective,Roommate,[],Roommate,,86251dc5e27c9185681983beb2305060,verärgert
,kasebrot,Noun,Roommate,[],Roommate,Neuter,78387d747b207513342cfedd34c5a51b,käsebrot
,schatz,Noun,Roommate,[],Roommate,Masculine,95020f712862ec46059452e13d26cd9d,schatz
,orangensaft,Noun,Roommate,[],Roommate,Masculine,b273f6417683fb31e4232f74e8ac6360,orangensaft
zahlen,zahl,Verb,Roommate,"['b1bc3d86463a87fd6faa80907e4fee74', '81e0487f1f43df1302fa1d15a38dfc30']",Roommate,,897f7ed1011cd95c3ea93081dafb2bd5,zahl
,nachstes mal,,Roommate,[],Roommate,,08f078c375855bfd3b6ce7d83bf6ad03,nächstes mal
,miete,Noun,Roommate,[],Roommate,Feminine,7dd187de616edb5931afd9809e72963c,miete
,jedes mal,,Roommate,[],Roommate,,1cde88a6a3cd3abdca8b0c7a115b2175,jedes mal
,unordentlich,Adjective,Roommate,[],Roommate,,f7a822a6c0a4d9f8790aa9c872dd77bf,unordentlich
,auf dem campus,,Roommate,[],Roommate,,1a6f9ead17fabd637545e83bdbb5c701,auf dem campus
,milch,Noun,Basics 1,[],Basics-1,Feminine,4d321578fac631e23ff68dee109c644d,milch
,nachsten,Adjective,Plans 2,['99820166d938983ede1882696ce0e41b'],Plans-2,Masculine,b2baad2f9c5f61fc8c322caef19a698f,nächsten
,brav,Adjective,Family 3,[],Family-3,,cf293c73eaea3f93b4a8c0b08922e62c,brav
,bettdecke,Noun,Housing,[],Housing,Feminine,139401417b46393b53bd74c6075b26f9,bettdecke
,lieblingsessen,Noun,Food,[],Food,Neuter,581cedf4de05692443e5c2c6c096a2f1,lieblingsessen
,apfel,Noun,Birthday 2,['d3b53a81838ba966353a2e4d9f31da06'],Birthday-2,Masculine,436c1db70869caf1941c8005bd5e453f,äpfel
,karotten,Noun,Birthday 2,['95dfd946c739929cf89000867c17faf0'],Birthday-2,Feminine,b8e4015cb9a612f9f2da30d93b6e7512,karotten
,geburtstagskarte,Noun,Birthday 2,[],Birthday-2,Feminine,4b773f32bacf01a8a8ad83cc84d9f83b,geburtstagskarte
,scharf,Adjective,Food,[],Food,,a1ac5a6962eb7b9b139fc0f76058c0a2,scharf
,studentin,Noun,Jobs,[],Jobs,Feminine,1832dccc2395c6d9fda4a9afb2dcfc18,studentin
,im ausland,,On Break,[],On-Break,,280adb8d0e464e4d30739355718a42d8,im ausland
,genau,Adverb,Travel,[],Travel,,37146b312fdfaf7f9907e0ba47659ddd,genau
,in einer stunde,,Plans 2,[],Plans-2,,9a3dfa3dc4cc1719d4711e3d5eea919f,in einer stunde
fahren,fahrt,Verb,On Break,"['9f219a60dabccb989a0ebc782c89782d', '7645a1cabd0cd2e030fa30be181107c8', '55934363abfa6db8a0dfd17ab98b5d4e', '85140f779a6d4b9c58f4c4c7df2b1aef']",On-Break,,130ffdd8682cf5b7c79df84f493ed8a8,fahrt
,klavier,Noun,Hobbies,[],Hobbies,Neuter,f2065bdd244a9718e87cae10e9537a08,klavier
lesen,lest,Verb,On Break,"['557379cbe1806198cbd023d34822d4e2', '018a19656b483b0232a10629656dc9b7']",On-Break,,fe4cfec8848ffb07a7987af5a72755dc,lest
,schuhe,Noun,Shopping,[],Shopping,Masculine,dd57db44208b73cb937e334d7f77d961,schuhe
,brille,Noun,Travel 2,[],Travel-2,Feminine,9eb26fd031e51084a7f6281fe3b3f7e6,brille
,sitz,Noun,Travel,[],Travel,Masculine,316ae0e4e218ee8d8daca229e7075f00,sitz
,senf,Noun,Food,[],Food,Masculine,fe5c0aab2f42f9b61bb8ac7f9cc05e63,senf
,mond,Noun,Habits 2,[],Habits-2,Masculine,811a30cbc027fee2a4a4ae6b47dfaecc,mond
,frisch,Adjective,Food,[],Food,,70742dad2935c1c87416e4203a482853,frisch
,fruh,Adjective,Events,[],Events,,916c4e14d0fe953cefb551449b4888be,früh
frühstücken,fruhstucken,Verb,On Break,"['4db545046c8ab54c1bd6411e0d654862', '5e151d7533da578b57e5373bdb2a5f52', 'd3326d458f52c33eef6427674aea2abf']",On-Break,,65a2db5690560e425423880e0060a17e,frühstücken
fischen,fischt,Verb,On Break,"['f9884be52b230b68bbd34b755a53ada3', '11e671339f776fe13b04d7a8be286aef']",On-Break,,9069fa97bebd3e9584ede46b38b0e741,fischt
fischen,fische,Verb,On Break,"['9069fa97bebd3e9584ede46b38b0e741', '11e671339f776fe13b04d7a8be286aef']",On-Break,,f9884be52b230b68bbd34b755a53ada3,fische
fischen,fischen,Verb,On Break,"['9069fa97bebd3e9584ede46b38b0e741', 'f9884be52b230b68bbd34b755a53ada3']",On-Break,,11e671339f776fe13b04d7a8be286aef,fischen
,stunden,Noun,Plans 2,['83c9902f77f8fd2be220698a32a4c170'],Plans-2,Feminine,0095aaec189b32467083b4b817b4d7ef,stunden
,psychologie,Noun,People,[],People,Feminine,bd3f948ffdd562640209f9796c18751d,psychologie
,zurzeit,Adverb,Housing,[],Housing,,5065588d198e04e970e22d3fac6c2bf9,zurzeit
fliegen,fliegt,Verb,On Break,['83fe22d1caecec47e3c0e9fb1ded5f67'],On-Break,,c69554ceeb812c448e51d7f0f070bba5,fliegt
fliegen,fliegst,Verb,On Break,['c69554ceeb812c448e51d7f0f070bba5'],On-Break,,83fe22d1caecec47e3c0e9fb1ded5f67,fliegst
,obstsalat,Noun,Dining Out,[],DiningOut,Masculine,9f0d35cf82102f63a2117d4cee440a7d,obstsalat
,meine,Determiner,Family 2,"['a4605e1b04f24b08a709e693bcd6ba1a', 'e346bda36eb0adeb2e0c4f86ae891c6f', '5310a9a88b27244a9cdd03fe72d8aace', 'b0fe7b83cec917524ee7930f2350105f']",Family-2,Feminine,0aeda1a53edc7b9ffa1ef352206a3b72,meine
,orange,Noun,Groceries,['fece1ad326980b8102007976675d2a38'],Groceries,Feminine,7e4e784a7bd7e76807510a6a1b6a319d,orange
,apfelkuchen,Noun,Dining Out,[],DiningOut,Masculine,48c956d914e8de1880e5027bfd0dd1a9,apfelkuchen
kommen,kommst,Verb,Places,"['cb0211f56eb0b9ac31cd9cff1c8cd965', '2aa74c03a87880ff2bfd9df3515b188d', 'b6292d70ffe234e847c44294d3b2830c']",Places,,fa9146ebc18ef100efbea3c051c2c558,kommst
,einmal,Adverb,Habits,[],Habits,,cb8bb13bfadc3c3bc629d778fea45c28,einmal
,in einer wg,,Housing,[],Housing,,27a23c2287bb3172e81bec76ee359d81,in einer wg
,laptop,Noun,Travel 2,[],Travel-2,Masculine,580aa6c6d2443dede3d4f8babcade317,laptop
bringen,bringe,Verb,Birthday 2,"['ceb0ae78f484fdefea43466cffbde939', '35c6d857d0ad333c74dc25d8f2fbb148', '6ec0c2fd842bac07f69a25b0d1709637']",Birthday-2,,2549e96ce8263a3fbb04a443e724cb05,bringe
,heute nachmittag,,Plans,[],Plans,,be234fbe84ff9bfd1fb73b69bcfbfa89,heute nachmittag
,schnell,Adjective,Travel,['2129782ef874c8d174ad1af1614e414e'],Travel,,17d8af71a399e629030027555aae5bfc,schnell
,endlich,Adverb,New Job,[],New-Job,,3a0e96fcd6b2e1685ef8471839894ce1,endlich
,stunde,Noun,Plans 2,['0095aaec189b32467083b4b817b4d7ef'],Plans-2,Feminine,83c9902f77f8fd2be220698a32a4c170,stunde
,wohnzimmer,Noun,Housing,[],Housing,Neuter,7d347b935f3dfb3e27a837dfbe040305,wohnzimmer
,unser,Determiner,Habits 2,['72445c61a365cb1f37d61c8bb9abadc0'],Habits-2,Neuter,dcf5343dfd07ddab2a7d07450e2321b9,unser
,gesund,Adjective,Health,[],Health,,d3b9510de87d9fe0999792f99d0bfb65,gesund
,kuhlschrank,Noun,Housing,[],Housing,Masculine,95b1c6d57141e1ebdf51916b265231a1,kühlschrank
essen,iss,Verb,Health,"['5ac6336de0f683c21074570627e9410b', '20dde14c9907e353804d0de13f198543', 'd0e80d740c4f2d0653951e65952c19d1', '3ce312a29fda532fad3af690e26e91e1']",Health,,aa82a48245fe4015d6bc8643ccdf7fa7,iss
trinken,trink,Verb,Health,"['da2936610224441b32b627714dedc2d6', '306560d6f47275980bdfc69f8f338552', '57457e31abab4aef08489362a8ac1130']",Health,,1bf6ad9957facdc1d93f22b227f06757,trink
,punktlich,Adjective,New Job,[],New-Job,,2b528ce09a0315ce2039c3b6784e86fb,pünktlich
,kopfschmerzen,Noun,Health,[],Health,Masculine,42d2dc54f78e0ba1df36fa4e1fd9ea07,kopfschmerzen
,arbeitslos,Adjective,Family 3,[],Family-3,,9d4783ed680eb161b5d7fc3bbde9c6f8,arbeitslos
,seine,Determiner,Family 3,"['ab6750aee2f31d980e3b5f9f9ecea02b', 'ea162697009a9c78b38033a3fc8eb40f', '57e8aed4c315b289686064c402adcbc9', '6b1c28621e623451322c32fc2aa7459d', '4fdaa498ad844fc4c7adf7ddac542751', '2ac4ffe95f75b15d1d99aeebbb8321c7', '713d30d6c7922e90eefdb989d4d9ad56', '0b59f6cdecb914ed8e713bbbab6a7924', '71f5612281d1ecd419cfbe7ae49aaed3', 'df0b0165dae55e3bd922a746d9072e9d', '7b563f860cd0b0f43adf0a79e0188bcb']",Family-3,Feminine,9aac75af6c4763cfe75d16b87cc10604,seine
hoffen,hofft,Verb,Birthday 2,[],Birthday-2,,547613d5e600a3ffe8cacc8bc511c8d1,hofft
,feiertag,Noun,Plans 2,[],Plans-2,Masculine,28efed741cd4f969a6bd507776174e9a,feiertag
,tschuss,Interjection,Basics 1,[],Basics-1,,d4fb6c6a4268d3cbb9dca8b43a80878a,tschüss
putzen,putzt,Verb,Roommate,['07a9a4a1cc2cc07bd32907ed7d88783c'],Roommate,,0a4544c36c000b6bcea2be058c73bcc0,putzt
,auf jeden fall,,Birthday,[],Birthday,,2c794627f9236002709cb4d0099651ec,auf jeden fall
,ihn,Pronoun,Food,['6292905595afc842e10147e57176a7b1'],Food,Masculine,7ddea8e417b5f211482a76b80f45f70f,ihn
holen,holen,Verb,Birthday 2,"['49ec8a864d1f75575cc8bef4d288bf15', '452247a7c60d0ba712cfcff19aeeb4b2', '54599bc9e932d937677b35ea54eb324c']",Birthday-2,,a766aa09c653f2aa31c20f10d6b1bb52,holen
holen,holt,Verb,Birthday 2,"['49ec8a864d1f75575cc8bef4d288bf15', '452247a7c60d0ba712cfcff19aeeb4b2', 'a766aa09c653f2aa31c20f10d6b1bb52']",Birthday-2,,54599bc9e932d937677b35ea54eb324c,holt
bringen,bringen,Verb,Birthday 2,"['ceb0ae78f484fdefea43466cffbde939', '2549e96ce8263a3fbb04a443e724cb05', '6ec0c2fd842bac07f69a25b0d1709637']",Birthday-2,,35c6d857d0ad333c74dc25d8f2fbb148,bringen
bringen,bringt,Verb,Birthday 2,"['ceb0ae78f484fdefea43466cffbde939', '2549e96ce8263a3fbb04a443e724cb05', '35c6d857d0ad333c74dc25d8f2fbb148']",Birthday-2,,6ec0c2fd842bac07f69a25b0d1709637,bringt
,vase,Noun,Housing,[],Housing,Feminine,1ebc57420128aea9c0898e3adad094de,vase
,herbst,Noun,Weather,[],Weather,Masculine,9638691ffd12eb7ae1c50d67e7bde3b2,herbst
kommen,kommen,Verb,Birthday,"['2aa74c03a87880ff2bfd9df3515b188d', 'b6292d70ffe234e847c44294d3b2830c', 'fa9146ebc18ef100efbea3c051c2c558']",Birthday,,cb0211f56eb0b9ac31cd9cff1c8cd965,kommen
,mittwoch,Noun,Hobbies 2,[],Hobbies-2,Masculine,3cc85ff983c53356ba0eec1324e937ae,mittwoch
kommen,komme,Verb,Places,"['cb0211f56eb0b9ac31cd9cff1c8cd965', '2aa74c03a87880ff2bfd9df3515b188d', 'fa9146ebc18ef100efbea3c051c2c558']",Places,,b6292d70ffe234e847c44294d3b2830c,komme
planen,plant,Verb,Birthday 2,['4a87aa045eecb0a6d6a6b0102461920c'],Birthday-2,,085bba74106701551fcb88770a08fdef,plant
planen,planen,Verb,Birthday 2,['085bba74106701551fcb88770a08fdef'],Birthday-2,,4a87aa045eecb0a6d6a6b0102461920c,planen
,er,Pronoun,Packing,['7ddea8e417b5f211482a76b80f45f70f'],Packing,Masculine,6292905595afc842e10147e57176a7b1,er
,neue kleidung,,Shopping,[],Shopping,,d6beaa00269b127b4dbf320bfcb9459a,neue kleidung
,hut,Noun,Packing,[],Packing,Feminine,080bc60e1f418b6ba7b9c8f9f23d24aa,hut
,hasslich,Adjective,Apartment,[],Apartment,,cbe6cb03916171127fa361de614c9825,hässlich
,diesen,,Packing,"['9b4a06b70810c1035e3046fa387ba339', 'fd557a3f3516f8d1eb4b1466a7671206', '9e21df64419500ac06b210def7dddfb5', 'd418d40a89b378ca4259548a947eda8f', 'e0a7b526dfb83c6073bc73e86b83af3e']",Packing,Masculine,a1ae22b23cd5b2934d664e554046f27c,diesen
,ein bisschen,Adverb,Languages,[],Languages,,754f91ee287e57895b2179cc6e8ef07a,ein bisschen
,spanisch,Noun,Languages,[],Languages,Neuter,b56fd8378ce005ad10f5db41e806799b,spanisch
,sprachen,Noun,Languages,[],Languages,Feminine,a1c1ff17e1c575ed4ab21fd342eda215,sprachen
lernen,lernst,Verb,Languages,"['cee314fa43551daf3690bb5cdda0bf23', '76390c1350a8dac31186187e2fe1e178']",Languages,,f804038329c1d0fe7a0a42c5f38b2081,lernst
,auf wiedersehen,,Greetings,[],Greetings,,0cd6baf8249b9c2257d5d440efa78687,auf wiedersehen
,das macht,,Dining Out,[],DiningOut,,499bd97d347252792d58da9f8c4fbfaf,das macht
,funfunddreissig,Numeral,Dining Out,[],DiningOut,,bb2cf6bba5c7d5bc25d56d8b1edda9d7,fünfunddreißig
mögen,mochtet,Verb,Birthday,"['80d14006256295d3d98b1a0d52cbbd81', 'de7cc64f2f73345c893d3de9bf662804', 'c9f50c8a4faca3e35534e2e4093857e1', '4635584da9ff676724eca4ade50daa8b', '8cb8f187613a439fd2964ab5515a66c3', '943b1d3eca0734f84a2b57d943b86c27']",Birthday,,9512cc06f50a793c60f9fe22c313a24a,möchtet
,apfelschorle,Noun,Dining Out,[],DiningOut,Feminine,3c05f947ca734661fdcb3115fdf0aa47,apfelschorle
,munchen,Noun,Places,[],Places,Neuter,3b9f57503e326f2280d32032d0ddc129,münchen
,schrank,Noun,Apartment,[],Apartment,Masculine,34fba98d99ea17855bbcb031f9e3f56b,schrank
,sechzehn,Numeral,Health,[],Health,,84625f181aefe36e24bfc38cb4cb1eb0,sechzehn
,wurst,Noun,Restaurant,[],Restaurant,Feminine,2880e862e6b1c04211d930a80f2f7e00,wurst
,lass uns,,New Job,[],New-Job,,95f937878a5e53a57ab4399b9c7b8878,lass uns
lernen,lerne,Verb,Languages,"['76390c1350a8dac31186187e2fe1e178', 'f804038329c1d0fe7a0a42c5f38b2081']",Languages,,cee314fa43551daf3690bb5cdda0bf23,lerne
,neuen job,,New Job,[],New-Job,,60569e0591aab825dc21c3ced7931ac7,neuen job
,in meiner pause,,New Job,[],New-Job,,d19c7ebcce53af5b1157e7726e889ad2,in meiner pause
,motiviert,Adjective,New Job,[],New-Job,,a916cf780b87889fa6b5cd308c186f95,motiviert
,job,Noun,Family 3,[],Family-3,Masculine,2d0865bd8120bd4986ec1ef7bb301b7e,job
haben,haben,Verb,New Job,"['868e33555cb34d2f50ef702111cfd58b', 'e15f13f230d129ce73b482d92222ae79', '5fa1f0fcc3b5d93b8617169e59884367', 'bc132fa899e138377a3d89eb3125a2f1']",New-Job,,9780135201a381516d9c84324771e811,haben
,feierabend,Noun,New Job,[],New-Job,Masculine,1901dd5caac4822358c37dcc4cad06ea,feierabend
,pause,Noun,New Job,[],New-Job,Feminine,4138f8522899d65a8c30bb74ffb15967,pause
dauern,dauert,Verb,Transport,[],Transport,,d4362299917be4652923e5348704bd7d,dauert
,suppe,Noun,Dining Out,[],DiningOut,Feminine,125e29aaa1e31823a71b34e1a74d7b83,suppe
singen,singt,Verb,Leisure,"['8866a01b0fdf8fd98d7bd9e684570f17', 'e58e864dc57f16b10e6381bc4a12086d']",Leisure,,6a1aea4d65fb699124cb0bc22f18871b,singt
,kollegin,Noun,New Job,[],New-Job,Feminine,6886dfc090ec1242ac40547783057c16,kollegin
,buros,Noun,New Job,['e83df5fb4dda89cd221376a25d1429ae'],New-Job,Neuter,f675feb2daacf13e83583253d52a8502,büros
,turkisch,Noun,Languages,[],Languages,Neuter,ede0aa34b7ce499673d30097a4cfaab9,türkisch
,freundlich,Adjective,People,[],People,,6b20ab3ae3c988f062a04eac82f07a44,freundlich
,buro,Noun,Habits,['f675feb2daacf13e83583253d52a8502'],Habits,Neuter,e83df5fb4dda89cd221376a25d1429ae,büro
,februar,Noun,Plans 2,[],Plans-2,Masculine,b5f387f592762091b571a7350c8b0aef,februar
,verwandten,Noun,Plans 2,[],Plans-2,,1a97a6310e4840b63ca4a2585307b6b8,verwandten
,grossmutter,Noun,Family 3,[],Family-3,Feminine,ab83c1bb9f753fb21b9236396b308b6a,großmutter
,grossvater,Noun,Family 3,[],Family-3,Masculine,6659f0a7a1c8690d2f2f97ebceb8c42b,großvater
,geschlossen,Adjective,Plans 2,[],Plans-2,,aed00ba51abc817250f0af2ad473b1cb,geschlossen
,geschafte,Noun,Plans 2,['5a5ef6d575b35fcce4bf6bed0fc4ef69'],Plans-2,Neuter,a87a14521b211840c8fba1194b68511a,geschäfte
haben,habt,Verb,Hobbies 2,"['e15f13f230d129ce73b482d92222ae79', '5fa1f0fcc3b5d93b8617169e59884367', '9780135201a381516d9c84324771e811', 'bc132fa899e138377a3d89eb3125a2f1']",Hobbies-2,,868e33555cb34d2f50ef702111cfd58b,habt
,laut,Adjective,Places,[],Places,,d8c14edb93639cc4178a012c0bb3fe74,laut
,regal,Noun,Housing,[],Housing,Neuter,8dec3d2cae5ac9f0e7f0a108135218f6,regal
,nach,Preposition,Plans 2,[],Plans-2,,3107e10d4e86ffc516048b20586fc5a4,nach
treffen,trifft,Verb,Habits,"['6466b1fd55878087e4c0dfd94e791380', '0c11538b555d1735e65f5fa4d6f2eacf']",Habits,,3fefda4ea2f8a2f63d1bb170a9c5aaeb,trifft
,kurz,Adjective,Plans 2,[],Plans-2,,71be3d0cef9784733d4f1a1dbfbe6a7b,kurz
,langweilig,Adjective,Plans 2,[],Plans-2,,dab01fff8a6761859a4ed31e8fba4e68,langweilig
,nachname,Noun,New Job,[],New-Job,Masculine,040f2e044a38b55e9a1856e1a58debd9,nachname
,fuhrerschein,Noun,New Job,[],New-Job,Masculine,2ef738565c387b1e0216b2836f32c9f1,führerschein
,naturlich,Adverb,Greetings,[],Greetings,,b2684451989beb757588ec35839fcfb5,natürlich
,e-mail-adresse,Noun,New Job,[],New-Job,Feminine,42f3b63ad790b5749f2036f00339e22f,e-mail-adresse
,beamter,Noun,Family 3,[],Family-3,Masculine,bce48aaade5816861d5a818ff63d7d94,beamter
,ihren,Determiner,Family 3,"['946e2a221c7c91c9b280738c1c6521a9', '8da299f8205c5f23f09ca241db7bd3f0', 'ec1f819e146b31f8d1d3c5dfe4b5031e', 'b0f5cfb71b30a379b468283a7851efb4', '319885bbe0fd73a21d979624d96cb748', '92f12c8ce6506f3ec2428e22eeb3d196', '5aac8b732e3beae17e847734ad19fdb1']",Family-3,Masculine,a732d6874b29e652969729941a91e7a3,ihren
,welchen,Determiner,Plans 2,"['af4b81e217d65e5826ed4fdb89117091', 'a09f8c0178685adc8b484abf6ba8584e']",Plans-2,Masculine,eed820b00002992b7ab198eff57722d4,welchen
,erwachsene,Noun,Plans 2,[],Plans-2,,cf63ff5ab5b2cbd5d6d97c1c54a0c58f,erwachsene
,wasser,Noun,Basics 1,[],Basics-1,Neuter,9d532141e58cffe527a7546e28e99bf5,wasser
,bucherregal,Noun,Apartment,[],Apartment,Neuter,3ec325f2b9d88fc4c31eaaf3bb27887f,bücherregal
,weich,Adjective,Housing,[],Housing,,78aeda43844220391ee06e0549be9f0c,weich
,schlafzimmer,Noun,Apartment,[],Apartment,Neuter,4cd37d1a040bd4dae4e8a9d35750d6b2,schlafzimmer
,kopfkissen,Noun,Housing,[],Housing,Neuter,870bed2a4963c68a582db7736047c7a4,kopfkissen
gehen,gehen,Verb,Shopping,"['d4501d74f60c4fd0d00584d89a2ab040', 'f2f578ef16b882e00d242ca5d17ff60f', 'a2aff52124c0a2d82336b90a3932cb37']",Shopping,,b3d6d1e3f6ac903b1feee1492e6d0f16,gehen
,eins,Numeral,Market,[],Market,,f6095efccb210c158cd843dc6f87a416,eins
,kugelschreiber,Noun,Travel 2,[],Travel-2,Masculine,a7cde3b089f2fb1418de7d63856f2672,kugelschreiber
,zum schalter,,Travel 2,[],Travel-2,,cc5a4d61d3261717bffdcef32795d000,zum schalter
,kamera,Noun,Travel 2,[],Travel-2,Feminine,1c94361043eb3b91d2f95ab3222571b7,kamera
,in einem team,,New Job,[],New-Job,,2d5e5577292a71d86f2fb8f1f825e328,in einem team
,stressig,Adjective,Jobs,[],Jobs,,26b146463c6f27b6ded2ce0428f7caf6,stressig
,jobinterview,Noun,Shopping,[],Shopping,Neuter,dd7d95c6627af7f10a069cc5605c4ca1,jobinterview
,arbeit,Noun,Jobs,[],Jobs,Feminine,e7539e45e0634ff331976be0b7172485,arbeit
sein,sein,Verb,New Job,"['ab6750aee2f31d980e3b5f9f9ecea02b', 'ea162697009a9c78b38033a3fc8eb40f', '9aac75af6c4763cfe75d16b87cc10604', '57e8aed4c315b289686064c402adcbc9', '6b1c28621e623451322c32fc2aa7459d', '4fdaa498ad844fc4c7adf7ddac542751', '2ac4ffe95f75b15d1d99aeebbb8321c7', '713d30d6c7922e90eefdb989d4d9ad56', '71f5612281d1ecd419cfbe7ae49aaed3', 'df0b0165dae55e3bd922a746d9072e9d', '7b563f860cd0b0f43adf0a79e0188bcb']",New-Job,,0b59f6cdecb914ed8e713bbbab6a7924,sein
,handynummer,Noun,New Job,[],New-Job,Feminine,dd20e35660152c8a18f9cedd8dd1253f,handynummer
,vorname,Noun,New Job,[],New-Job,Masculine,bf7a3d9a6c36a84c6a20425bd41f4294,vorname
,interessant,Adjective,Jobs,[],Jobs,,110fb8ce650d68312b57823c725dc4c2,interessant
,lebenslauf,Noun,New Job,[],New-Job,Masculine,6ce4b11264f155a768e9c625f66bd73c,lebenslauf
,kaffeetisch,Noun,Housing,[],Housing,Masculine,cdd7c429c02ba40311f11d9c7a9a9e87,kaffeetisch
,wohin,Adverb,Plans 2,[],Plans-2,,3872a653906d5ba6bda1d622a7e9ecb4,wohin
treffen,triffst,Verb,Habits,"['3fefda4ea2f8a2f63d1bb170a9c5aaeb', '6466b1fd55878087e4c0dfd94e791380']",Habits,,0c11538b555d1735e65f5fa4d6f2eacf,triffst
schlafen,schlaft,Verb,Habits 2,"['2f6e243181e0612a56f49317cbae5862', 'b18e1932d1ec5a3cbd8406b26d688d91', '75f88973b78ae53baa79140f9b411f8a']",Habits-2,,b4747cbf2b9a35f6c7d4042e64054b7b,schläft
,mein,Determiner,Habits 2,"['0aeda1a53edc7b9ffa1ef352206a3b72', 'e346bda36eb0adeb2e0c4f86ae891c6f', '5310a9a88b27244a9cdd03fe72d8aace', 'b0fe7b83cec917524ee7930f2350105f']",Habits-2,Neuter,a4605e1b04f24b08a709e693bcd6ba1a,mein
,morgens,Adverb,Habits,[],Habits,,cbe1fa8c8dea757e3d4f315da1052cb8,morgens
schwimmen,schwimmt,Verb,Hobbies,"['a3159b96570ab1e1e1e54807144ce972', 'ea2751a89977abcd2863105f73dd548a', '0c7382e74dcbebdcd9c9dd4e6fd77a13']",Hobbies,,5b5e596558196de3e4fc1796ee5d47a6,schwimmt
,wenig,Adverb,Habits 2,[],Habits-2,,2e0834ceb74bc9f2b93aa37ec401db37,wenig
laufen,lauft,Verb,Habits 2,"['8007e459f4921439b376738e08d11a27', 'c45121a9bc68518e47a7f0862bc32214', '861c191bb083cb4ecf75def228920dd3']",Habits-2,,c6e924e608299cf9ad7af257cd2b00ba,läuft
schlafen,schlafst,Verb,Habits 2,"['b4747cbf2b9a35f6c7d4042e64054b7b', '2f6e243181e0612a56f49317cbae5862', 'b18e1932d1ec5a3cbd8406b26d688d91']",Habits-2,,75f88973b78ae53baa79140f9b411f8a,schläfst
,tassen,Noun,Habits 2,['595672915750ad3f37ff2425f0635d9c'],Habits-2,Feminine,34ea4d1aca4cbf2172e18b2f1289851c,tassen
,dein,Determiner,Habits 2,"['dcbc121aecb08e610c3a08dd5baa7dd0', '95a5b32daf755b8ec21c3fcfc9fed688', '2fdce2ac591b483ad7c5b8b44346ef15', '76488439ef737ef7cf368657d5d3a579', 'b4925b813ecc0a1f9dcf205a258c69e5', 'a2c2a92b69b243135e36c39a9d5a9378']",Habits-2,Neuter,dd697f8e1234efb2cbc33c379f6c9912,dein
,hell,Adjective,Apartment,[],Apartment,,6e32304f2642907d616b46f66e3fb9a9,hell
,monate,Noun,People,"['c17567166985c966468031e825289707', 'bf6f9fb8048c52ce6b25300535502a63']",People,Masculine,0f756a5c108fa5e204d7f254726144ff,monate
,nacht,Noun,Hotel,['11bfde7be6a7714e73a9652b773b4cf8'],Hotel,Feminine,6fe9030e07f6fd866f000d4ef978e184,nacht
,heute nacht,,Habits 2,[],Habits-2,,f85a20e3969132680fa5d55acc5eb6dc,heute nacht
,juni,Noun,Family 3,[],Family-3,Masculine,cc92b0640199f7d84b18483c0b0c7cb9,juni
müssen,mussen,Verb,Travel 2,['038fbfe45e636157e0407a305eb9fe13'],Travel-2,,f134cfd87580105a33f7267030919bc2,müssen
,stadtmuseum,Noun,Transport,[],Transport,Neuter,ceb307a4389ab7e61e46bbcefbb7ec24,stadtmuseum
,touristen,Noun,Travel 2,[],Travel-2,Masculine,eac69b36a20933d31eb99785ff9c2d61,touristen
,neuschwanstein,Proper noun,Travel 2,[],Travel-2,,4008fbb5c23e160e5f99db9909be59b8,neuschwanstein
,oktoberfest,Noun,Events,[],Events,Neuter,ecbec9546e9734dacbbb3ff46e0179b3,oktoberfest
,brandenburger tor,Proper noun,Travel 2,[],Travel-2,,7feeec0d079592d02595685e7a2450c9,brandenburger tor
,im koffer,,Travel 2,[],Travel-2,,65b714374e314ede2257ad40df9efd53,im koffer
öffnen,offnen,Verb,Travel 2,[],Travel-2,,10113670532390c5d3819bc90172ba96,öffnen
,wasserflasche,Noun,Weather,[],Weather,Feminine,110e6de81becbf9ed20389676a6c3ef2,wasserflasche
,welche farbe,,Travel 2,[],Travel-2,,6e5e50cff9930992461acd8982306142,welche farbe
,ihr,,Hotel,"['946e2a221c7c91c9b280738c1c6521a9', '8da299f8205c5f23f09ca241db7bd3f0', 'ec1f819e146b31f8d1d3c5dfe4b5031e', 'a732d6874b29e652969729941a91e7a3', 'b0f5cfb71b30a379b468283a7851efb4', '319885bbe0fd73a21d979624d96cb748', '92f12c8ce6506f3ec2428e22eeb3d196']",Hotel,Neuter,5aac8b732e3beae17e847734ad19fdb1,ihr
,eiskaffee,Noun,Food,[],Food,Masculine,5cfe59d2b58ddea96a24cdfd5e870c93,eiskaffee
,langsam,Adverb,Food,[],Food,,296881935dd901eb6e4fd4c527fd83cb,langsam
,hungrig,Adjective,Food,[],Food,,1d6630db4636d84374e6d0cfda2c94fc,hungrig
fahren,fahren,Verb,Habits 2,"['7645a1cabd0cd2e030fa30be181107c8', '55934363abfa6db8a0dfd17ab98b5d4e', '85140f779a6d4b9c58f4c4c7df2b1aef', '130ffdd8682cf5b7c79df84f493ed8a8']",Habits-2,,9f219a60dabccb989a0ebc782c89782d,fahren
,kaputt,Adjective,Hotel,[],Hotel,,7977598a040981e0e647f801486a4a44,kaputt
